Order ID,Order Date,Order Quantity,Sales,Profit,Unit Price,Shipping Cost,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Base Margin,Ship Date
1444,10/18/2009,32,21717.36,8249.86,699.99,24.49,92320,West,Home Office,Technology,Copiers and Fax,0.41,10/20/2009
1444,10/18/2009,24,416.4,24.33,17.15,4.96,92320,West,Home Office,Office Supplies,Storage & Organization,0.58,10/20/2009
1444,10/18/2009,13,15823.27,1759.34,1360.14,14.7,92320,West,Home Office,Technology,Office Machines,0.59,10/21/2009
1445,11/22/2010,30,339.49,-74.21,11.97,5.81,85301,West,Corporate,Office Supplies,Pens & Art Supplies,0.6,11/24/2010
1445,11/22/2010,3,1326.09,-20.5505,420.98,19.99,85301,West,Corporate,Office Supplies,Binders and Binder Accessories,0.35,11/25/2010
1447,8/27/2012,40,2135.9735,239.4,65.99,8.99,69141,Central,Consumer,Technology,Telephones and Communication,0.59,8/30/2012
1504,7/10/2012,31,293.18,64.22,10.01,1.99,62924,Central,Corporate,Technology,Computer Peripherals,0.41,7/11/2012
1507,8/26/2010,29,4345.86,126.62,152.48,4,6928,East,Home Office,Technology,Computer Peripherals,0.79,8/28/2010
1537,12/28/2011,5,16.6,-20.2975,2.16,6.05,6439,East,Corporate,Office Supplies,Binders and Binder Accessories,0.37,12/28/2011
1538,4/30/2011,15,1297.304,149.823,95.99,4.9,19891,East,Corporate,Technology,Telephones and Communication,0.56,5/1/2011
1539,1/20/2011,33,511.83,-172.8795,15.99,13.18,48001,Central,Corporate,Office Supplies,Binders and Binder Accessories,0.37,1/22/2011
1539,1/20/2011,38,184.99,-144.55,4.89,4.93,48001,Central,Corporate,Technology,Computer Peripherals,0.66,1/25/2011
1540,6/17/2012,30,80.9,5.76,2.88,0.7,2054,East,Home Office,Office Supplies,Pens & Art Supplies,0.56,6/19/2012
1542,7/28/2010,47,2150.25,586.93,48.58,3.99,53001,Central,Consumer,Office Supplies,Appliances,0.56,7/30/2010
1542,7/28/2010,13,448,27.2,35.51,6.31,53001,Central,Consumer,Office Supplies,Storage & Organization,0.58,7/30/2010
1573,11/9/2012,13,759.94,-226.45,60.89,32.41,53554,Central,Small Business,Furniture,Chairs & Chairmats,0.56,11/11/2012
1575,7/26/2011,10,525.674,-147.015,65.99,5.26,32003,South,Small Business,Technology,Telephones and Communication,0.56,7/28/2011
1575,7/26/2011,26,133.65,56.28,4.98,0.8,32003,South,Small Business,Office Supplies,Paper,0.36,7/28/2011
1600,1/13/2010,36,191.6,-150.74,4.98,7.44,83552,West,Corporate,Office Supplies,Paper,0.36,1/14/2010
1600,1/13/2010,32,303.59,-45.99,9.65,6.22,83552,West,Corporate,Furniture,Office Furnishings,0.55,1/15/2010
1604,5/29/2010,47,622.82,128.88,12.64,4.98,88044,West,Consumer,Furniture,Office Furnishings,0.48,5/29/2010
1637,12/21/2010,36,1225.52,-1191.13,35.48,35,98601,West,Corporate,Office Supplies,Storage & Organization,0.85,12/21/2010
1637,12/21/2010,10,1024.29,-95.52,99.99,19.99,98601,West,Corporate,Technology,Computer Peripherals,0.52,12/21/2010
1637,12/21/2010,47,1348.57,19.57,30.98,8.99,98601,West,Corporate,Office Supplies,Pens & Art Supplies,0.58,12/23/2010
1639,7/2/2011,24,163.14,-62.2,6.78,6.18,80746,West,Home Office,Office Supplies,Paper,0.39,7/3/2011
1665,3/20/2009,26,755.6075,149.166,35.99,1.1,21290,South,Corporate,Technology,Telephones and Communication,0.55,3/22/2009
1666,8/30/2011,19,5642.18,1996.6755,315.98,19.99,23664,South,Corporate,Office Supplies,Binders and Binder Accessories,0.38,9/1/2011
1699,11/11/2010,40,430.88,39,11.09,5.25,7001,East,Corporate,Office Supplies,Envelopes,0.36,2/3/2011
1701,3/31/2012,49,2047.58,902.62,40.98,1.99,84001,West,Consumer,Technology,Computer Peripherals,0.44,4/2/2012
1701,3/31/2012,1,56.61,-22.16,40.97,14.45,84001,West,Consumer,Furniture,Office Furnishings,0.57,4/2/2012
1702,3/19/2011,23,67.24,4.9,2.84,0.93,19891,East,Home Office,Office Supplies,Pens & Art Supplies,0.54,3/20/2011
1761,11/5/2010,25,12028.23,-547.61,449.99,49,48001,Central,Corporate,Technology,Copiers and Fax,0.38,11/7/2010
1762,7/2/2009,43,1279.505,384.201,35.99,1.1,14925,East,Home Office,Technology,Telephones and Communication,0.55,7/3/2009
1762,7/2/2009,11,69.6,6.46,5.98,2.5,14925,East,Home Office,Office Supplies,Envelopes,0.36,7/3/2009
1762,7/2/2009,29,857.11,285.2,31.78,1.99,14925,East,Home Office,Technology,Computer Peripherals,0.42,7/4/2009
1764,2/5/2012,7,59.99,-13.78,8.34,4.82,29907,South,Small Business,Office Supplies,Paper,0.4,2/8/2012
1767,1/24/2011,10,46.34,-7.76,4.71,0.7,44197,Central,Corporate,Office Supplies,Rubber Bands,0.8,1/26/2011
1792,9/21/2010,28,370.48,-5.45,13.48,4.51,49822,Central,Consumer,Office Supplies,Storage & Organization,0.59,9/26/2010
1793,5/24/2012,36,233.43,-71.898,6.28,5.36,6817,East,Home Office,Office Supplies,Binders and Binder Accessories,0.4,5/24/2012
1796,10/3/2012,43,183.41,-125.4075,4.13,5.04,32003,South,Corporate,Office Supplies,Binders and Binder Accessories,0.38,10/3/2012
1799,1/17/2009,16,108.31,-52.77,6.48,6.86,85321,West,Small Business,Office Supplies,Paper,0.37,1/19/2009
1799,1/17/2009,10,1187.12,-127.3,113.98,30,85321,West,Small Business,Furniture,Chairs & Chairmats,0.69,1/19/2009
1824,3/17/2009,2,17.06,-5.2,6.28,5.29,29907,South,Corporate,Furniture,Office Furnishings,0.43,3/17/2009
1824,3/17/2009,39,10656.26,3116.54,276.2,24.49,29907,South,Corporate,Furniture,Chairs & Chairmats,0.56,3/18/2009
1825,10/17/2010,22,38.26,-2.34,1.76,0.7,43001,Central,Small Business,Office Supplies,Pens & Art Supplies,0.56,10/19/2010
1826,2/27/2012,5,28.32,-14.35,4.98,4.75,7837,East,Corporate,Office Supplies,Paper,0.36,2/28/2012
1829,3/20/2009,48,133.04,6.732,2.78,1.49,23970,South,Small Business,Office Supplies,Binders and Binder Accessories,0.36,3/21/2009
1831,10/14/2010,33,12586.19,619.71,370.98,99,98390,West,Home Office,Office Supplies,Storage & Organization,0.65,10/15/2010
1856,1/31/2012,43,4374.6865,973.161,125.99,8.08,35004,South,Home Office,Technology,Telephones and Communication,0.57,2/1/2012
1856,1/31/2012,44,4283.235,676.125,125.99,8.8,35004,South,Home Office,Technology,Telephones and Communication,0.59,2/1/2012
1856,1/31/2012,24,1449.3,-712.14,60.98,49,35004,South,Home Office,Office Supplies,Appliances,0.59,2/2/2012
1857,11/25/2009,37,199.76,20,5.58,1.99,10501,East,Consumer,Office Supplies,Pens & Art Supplies,0.46,11/26/2009
1863,8/5/2010,26,2415.38,-1131.6,95.95,74.35,29684,South,Small Business,Furniture,Chairs & Chairmats,0.57,8/6/2010
1888,9/12/2010,38,1264.46,-1249.39,31.76,45.51,81655,West,Corporate,Furniture,Tables,0.65,9/12/2010
1888,9/12/2010,35,158.25,-114.7355,4.57,5.42,81655,West,Corporate,Office Supplies,Binders and Binder Accessories,0.37,9/13/2010
1891,10/27/2009,3,302.36,290.31,107.53,5.81,84415,West,Small Business,Furniture,Office Furnishings,0.65,10/29/2009
1892,2/5/2009,9,64.29,-18.85,6.48,5.4,98625,West,Small Business,Office Supplies,Paper,0.37,2/5/2009
1892,2/5/2009,47,193.63,-152.5245,3.98,5.26,98625,West,Small Business,Office Supplies,Binders and Binder Accessories,0.38,2/9/2009
1895,4/11/2009,5,41.25,-23.25,6.48,7.91,27006,South,Corporate,Office Supplies,Paper,0.37,4/13/2009
1921,11/30/2008,24,7871.91,541.47,328.14,91.05,21794,South,Small Business,Office Supplies,Appliances,0.57,12/2/2008
1925,1/16/2012,7,1874.37,67.84,276.2,24.49,35751,South,Corporate,Furniture,Chairs & Chairmats,0.56,1/17/2012
1925,1/16/2012,40,909.82,292.49,22.98,1.99,35751,South,Corporate,Technology,Computer Peripherals,0.46,1/18/2012
1952,1/26/2009,24,7287.55,-6.01,296.18,54.12,90835,West,Corporate,Furniture,Tables,0.76,1/26/2009
1953,10/12/2010,13,137.64,19.5925,10.91,2.99,21290,South,Small Business,Office Supplies,Binders and Binder Accessories,0.38,10/12/2010
1985,7/15/2009,33,15464.01,4407.44,535.64,14.7,92320,West,Home Office,Technology,Office Machines,0.59,7/17/2009
1985,7/15/2009,1,11.35,-7.96,5.78,5.67,92320,West,Home Office,Office Supplies,Paper,0.36,7/17/2009
1988,8/18/2011,9,122.14,-16.99,13.48,4.51,76901,Central,Corporate,Office Supplies,Storage & Organization,0.59,8/20/2011
1991,7/20/2012,27,3491.06,921.7,136.98,24.49,98001,West,Corporate,Furniture,Office Furnishings,0.59,7/20/2012
1991,7/20/2012,37,14383.83,5050.1,399.98,12.06,98001,West,Corporate,Technology,Office Machines,0.56,7/21/2012
2020,5/3/2010,42,213.75,-188.77,5.02,5.14,87001,West,Home Office,Technology,Computer Peripherals,0.79,5/5/2010
2022,1/26/2012,45,186.44,-157.18,3.95,5.13,20101,South,Corporate,Office Supplies,Appliances,0.59,1/27/2012
2023,3/18/2012,4,294.89,-321.84,73.98,12.14,31569,South,Home Office,Technology,Computer Peripherals,0.67,3/18/2012
2023,3/18/2012,50,246.57,-132.51,4.98,5.49,31569,South,Home Office,Office Supplies,Paper,0.38,3/20/2012
2048,9/27/2010,12,3752.61,637.93,294.62,42.52,32003,South,Corporate,Office Supplies,Appliances,0.57,9/28/2010
2048,9/27/2010,9,548.36,78.63,60.97,4.5,32003,South,Corporate,Office Supplies,Appliances,0.56,9/28/2010
2050,4/14/2009,25,542.11,-14.76,22.84,11.54,83552,West,Consumer,Office Supplies,Paper,0.39,4/16/2009
2050,4/14/2009,16,44.46,5.27,2.89,0.99,83552,West,Consumer,Office Supplies,Labels,0.38,4/16/2009
2052,2/24/2012,23,107.93,-68.1375,4.13,5.34,94404,West,Small Business,Office Supplies,Binders and Binder Accessories,0.38,2/26/2012
2053,12/20/2010,39,19342.84,5603.95,500.98,126,31811,South,Consumer,Furniture,Chairs & Chairmats,0.6,12/21/2010
2053,12/20/2010,7,771.783,-449.526,140.99,4.2,31811,South,Consumer,Technology,Telephones and Communication,0.59,12/22/2010
2054,4/20/2012,34,826.09,215.86,22.98,7.58,68155,Central,Consumer,Furniture,Office Furnishings,0.51,4/22/2012
2054,4/20/2012,1,343.78,-246.51,363.25,19.99,68155,Central,Consumer,Office Supplies,Appliances,0.57,4/23/2012
2055,7/17/2010,7,66.41,-32.35,8.74,8.29,88595,Central,Small Business,Office Supplies,Envelopes,0.38,7/19/2010
2084,1/27/2010,16,692.73,94.97,40.99,17.48,20601,South,Corporate,Office Supplies,Paper,0.36,1/29/2010
2086,8/31/2009,38,2115.242,371.412,65.99,8.99,35751,South,Corporate,Technology,Telephones and Communication,0.56,9/1/2009
2086,8/31/2009,24,1411.58,699.31,55.98,4.86,35751,South,Corporate,Office Supplies,Paper,0.36,9/2/2009
2086,8/31/2009,9,1246.68,218.48,128.24,12.65,35751,South,Corporate,Furniture,Chairs & Chairmats,0.57,9/3/2009
2144,2/8/2009,40,5945.3675,1585.476,175.99,4.99,43567,Central,Corporate,Technology,Telephones and Communication,0.59,2/8/2009
2146,7/27/2012,41,6111.1685,1663.083,175.99,4.99,80746,West,Small Business,Technology,Telephones and Communication,0.59,7/28/2012
2146,7/27/2012,44,113.71,41.7,2.61,0.5,80746,West,Small Business,Office Supplies,Labels,0.39,7/29/2012
2147,7/19/2012,15,605.1,92.81,40.98,5.33,29907,South,Home Office,Office Supplies,Appliances,0.57,7/21/2012
2149,1/23/2010,4,43.56,21.21,9.38,4.93,36761,South,Consumer,Furniture,Office Furnishings,0.57,1/27/2010
2150,4/15/2009,21,3905.75,72.29,179.29,29.21,7837,East,Corporate,Furniture,Tables,0.76,4/17/2009
2181,7/26/2011,40,102.56,36.62,2.61,0.5,84741,West,Home Office,Office Supplies,Labels,0.39,7/26/2011
2181,7/26/2011,3,15.87,2.53,3.49,0.76,84741,West,Home Office,Office Supplies,Rubber Bands,0.39,7/28/2011
2208,3/13/2011,41,23281.05,9097.645,599.99,24.49,8823,East,Home Office,Technology,Copiers and Fax,0.37,3/14/2011
2208,3/13/2011,7,82.06,-26.9905,11.5,7.19,8823,East,Home Office,Office Supplies,Binders and Binder Accessories,0.4,3/15/2011
2209,5/22/2012,42,174.59,25.88,4.28,0.94,6703,East,Consumer,Office Supplies,Pens & Art Supplies,0.56,5/22/2012
2209,5/22/2012,1,5.68,-1.82,4.76,0.88,6703,East,Consumer,Office Supplies,Paper,0.39,5/23/2012
2209,5/22/2012,13,1265.497,-161.117,125.99,3,6703,East,Consumer,Technology,Telephones and Communication,0.59,5/23/2012
2209,5/22/2012,27,9418.73,2245.24,320.98,58.95,6703,East,Consumer,Furniture,Chairs & Chairmats,0.57,5/24/2012
2211,5/12/2009,22,1651.09,-2.38,73.98,12.14,83877,West,Home Office,Technology,Computer Peripherals,0.67,5/13/2009
2211,5/12/2009,23,80.38,-71.11,3.57,4.17,83877,West,Home Office,Office Supplies,Pens & Art Supplies,0.59,5/14/2009
2211,5/12/2009,14,95.89,-46.31,5.98,7.15,83877,West,Home Office,Office Supplies,Paper,0.36,5/14/2009
2213,11/27/2009,6,40.31,-32.27,5.78,8.09,21290,South,Small Business,Office Supplies,Paper,0.36,11/28/2009
2240,1/17/2012,5,142.44,-22.12,28.15,6.17,34997,South,Consumer,Office Supplies,Pens & Art Supplies,0.55,1/18/2012
2240,1/17/2012,17,186.02,16.48,10.64,5.16,34997,South,Consumer,Furniture,Office Furnishings,0.57,1/18/2012
2241,3/23/2010,38,967.78,369.325,24.95,2.99,34997,South,Consumer,Office Supplies,Binders and Binder Accessories,0.39,3/25/2010
2244,11/21/2009,19,88.61,21.471,3.8,1.49,62541,Central,Consumer,Office Supplies,Binders and Binder Accessories,0.38,11/23/2009
2247,6/14/2012,6,21134.71,-4903.55,3502.14,8.73,53006,Central,Small Business,Technology,Office Machines,0.57,6/16/2012
2272,2/23/2010,39,7680.29,-87.21,212.6,52.2,53081,Central,Consumer,Furniture,Tables,0.64,2/23/2010
2275,9/3/2012,49,278,41.67,6.08,1.17,2139,East,Small Business,Office Supplies,Pens & Art Supplies,0.56,9/4/2012
2277,11/14/2010,10,66.54,-46.03,5.98,4.38,2054,East,Home Office,Technology,Computer Peripherals,0.75,11/15/2010
2277,11/14/2010,21,845.32,33.67,40.99,19.99,2054,East,Home Office,Office Supplies,Paper,0.36,11/16/2010
2279,1/5/2010,49,4577.18,205.83,90.98,30,49877,Central,Corporate,Furniture,Chairs & Chairmats,0.61,1/6/2010
2279,1/5/2010,39,845.9,52.53,20.98,5.42,49877,Central,Corporate,Office Supplies,Storage & Organization,0.66,1/7/2010
2305,12/8/2009,11,1382.8,141.31,120.33,19.99,60001,Central,Home Office,Office Supplies,Storage & Organization,0.59,12/8/2009
2305,12/8/2009,1,12.41,-9.08,6.68,5.66,60001,Central,Home Office,Office Supplies,Paper,0.37,12/9/2009
2305,12/8/2009,33,3116.47,-1578.26,100.98,57.38,60001,Central,Home Office,Furniture,Bookcases,0.78,12/10/2009
2306,6/7/2011,15,113.5,-46.345,7.45,6.28,8823,East,Corporate,Office Supplies,Binders and Binder Accessories,0.4,6/9/2011
2307,5/11/2010,32,182.33,40.851,5.98,1.49,68717,Central,Corporate,Office Supplies,Binders and Binder Accessories,0.39,5/11/2010
2309,7/17/2011,7,27.01,-1.2995,3.8,1.49,21230,South,Consumer,Office Supplies,Binders and Binder Accessories,0.38,7/19/2011
2311,3/14/2011,31,1324.09,94.96,40.89,18.98,98001,West,Home Office,Furniture,Office Furnishings,0.57,3/15/2011
2339,10/27/2010,12,1634.98,-120.45,140.85,19.99,49634,Central,Small Business,Office Supplies,Storage & Organization,0.73,10/29/2010
2341,4/11/2010,29,157.49,-58.25,5.78,4.96,94404,West,Small Business,Office Supplies,Paper,0.36,4/18/2010
2368,7/2/2010,36,508.73,-229.67,14.81,13.32,21230,South,Consumer,Office Supplies,Appliances,0.43,7/4/2010
2370,11/29/2008,6,679.6,-85.76,110.98,13.99,83877,West,Consumer,Furniture,Office Furnishings,0.69,12/1/2008
2370,11/29/2008,30,257.42,59.18,8.01,2.87,83877,West,Consumer,Office Supplies,Paper,0.4,12/1/2008
2373,1/22/2009,36,317.59,-46.115,8.6,6.19,83201,West,Corporate,Office Supplies,Binders and Binder Accessories,0.38,1/23/2009
2374,9/10/2010,21,78.17,-72.703,2.84,5.44,24157,South,Consumer,Office Supplies,Binders and Binder Accessories,0.36,9/12/2010
2433,7/4/2009,14,24105.87,4073.25,2036.48,14.7,83877,West,Corporate,Technology,Office Machines,0.55,7/4/2009
2436,7/24/2011,14,330.21,83.24,22.84,5.47,6001,East,Corporate,Office Supplies,Paper,0.39,7/27/2011
2438,5/27/2010,23,717.468,316.476,35.99,0.99,60001,Central,Corporate,Technology,Telephones and Communication,0.35,5/29/2010
2438,5/27/2010,20,278.68,8.8995,14.48,6.46,60001,Central,Corporate,Office Supplies,Binders and Binder Accessories,0.38,5/30/2010
2465,5/6/2011,28,1082.45,271.87,39.48,1.99,49877,Central,Consumer,Technology,Computer Peripherals,0.54,5/8/2011
2466,1/16/2009,25,2553.84,553.7,107.53,5.81,36276,South,Home Office,Furniture,Office Furnishings,0.65,1/17/2009
2467,5/28/2011,30,4147.47,586.61,145.45,17.85,43567,Central,Corporate,Technology,Office Machines,0.56,5/29/2011
2497,7/9/2012,21,3629.1175,636.03,205.99,5.26,53201,Central,Corporate,Technology,Telephones and Communication,0.56,7/11/2012
2500,6/27/2012,5,22.56,-25.5645,3.36,6.27,31811,South,Small Business,Office Supplies,Binders and Binder Accessories,0.4,6/29/2012
2503,5/2/2010,46,171.48,66.13,4.13,0.5,30002,South,Corporate,Office Supplies,Labels,0.39,5/3/2010
2503,5/2/2010,21,91.15,-71.5415,4.13,5.34,30002,South,Corporate,Office Supplies,Binders and Binder Accessories,0.38,5/3/2010
2503,5/2/2010,9,162.1545,-73.744,20.99,4.81,30002,South,Corporate,Technology,Telephones and Communication,0.58,5/4/2010
2530,1/31/2009,9,23.46,4.58,2.61,0.5,49877,Central,Corporate,Office Supplies,Labels,0.39,2/2/2009
2532,8/23/2011,39,282.07,140.01,7.31,0.49,48001,Central,Corporate,Office Supplies,Labels,0.38,8/24/2011
2532,8/23/2011,24,426.037,-78.958,20.99,2.5,48001,Central,Corporate,Technology,Telephones and Communication,0.81,8/24/2011
2535,4/6/2010,6,82.72,-29.71,14.48,1.99,95503,West,Corporate,Technology,Computer Peripherals,0.49,4/8/2010
2560,7/18/2012,32,731.22,-84.07,20.97,6.5,6928,East,Home Office,Technology,Computer Peripherals,0.78,7/19/2012
2560,7/18/2012,23,114.14,-65.62,4.98,5.49,6928,East,Home Office,Office Supplies,Paper,0.38,7/20/2012
2562,6/13/2012,17,821.18,308.63,48.91,5.81,85338,West,Consumer,Office Supplies,Paper,0.38,6/14/2012
2562,6/13/2012,6,77.6,-37.07,11.34,11.25,85338,West,Consumer,Office Supplies,Paper,0.36,6/15/2012
2562,6/13/2012,28,64.82,-32.03,2.12,1.99,85338,West,Consumer,Technology,Computer Peripherals,0.55,6/16/2012
2563,10/1/2010,33,208.05,46.01,5.98,0.96,44197,Central,Small Business,Office Supplies,Pens & Art Supplies,0.6,10/2/2010
2563,10/1/2010,12,31.77,8.34,2.61,0.5,44197,Central,Small Business,Office Supplies,Labels,0.39,10/2/2010
2593,7/17/2010,15,3841.72,691.13,243.98,43.32,29808,South,Corporate,Furniture,Chairs & Chairmats,0.55,7/18/2010
2593,7/17/2010,5,2004.12,276.675,420.98,19.99,29808,South,Corporate,Office Supplies,Binders and Binder Accessories,0.35,7/19/2010
2595,10/26/2011,13,11764.25,2322.44,880.98,44.55,62999,Central,Corporate,Furniture,Bookcases,0.62,10/27/2011
2595,10/26/2011,4,25.17,5.88,5.47,5.26,62999,Central,Corporate,Furniture,Office Furnishings,0.42,10/28/2011
2595,10/26/2011,29,208.47,-125.6,6.48,8.74,62999,Central,Corporate,Office Supplies,Paper,0.36,10/28/2011
2626,7/21/2011,16,48.37,18.02,2.88,0.5,83810,West,Small Business,Office Supplies,Labels,0.36,7/23/2011
2628,9/3/2010,14,34.59,-60.13,2.18,5,23970,South,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",0.81,9/8/2010
2628,9/3/2010,29,5029.216,-836.48,218.75,69.64,23970,South,Consumer,Furniture,Tables,0.77,9/12/2010
2630,9/5/2012,31,146.51,37.14,4.73,1.52,28909,South,Corporate,Office Supplies,Paper,0.36,9/5/2012
2631,8/6/2010,27,1078.49,252.66,40.96,1.99,62924,Central,Corporate,Technology,Computer Peripherals,0.55,8/8/2010
2656,3/16/2010,3,523.11,-238.37,159.31,60,1059,East,Consumer,Furniture,Tables,0.55,3/17/2010
2656,3/16/2010,29,913.41,237.141,35.99,1.25,1059,East,Consumer,Technology,Telephones and Communication,0.57,3/18/2010
2657,8/29/2011,37,2143.2155,464.355,65.99,8.99,62999,Central,Home Office,Technology,Telephones and Communication,0.55,8/30/2011
2657,8/29/2011,30,8316.76,2108.8,279.81,23.19,62999,Central,Home Office,Office Supplies,Appliances,0.59,8/31/2011
2658,8/5/2011,32,473,-185.8,15.42,10.68,6037,East,Small Business,Office Supplies,Storage & Organization,0.58,8/5/2011
2658,8/5/2011,34,229.51,-189.33,6.48,9.54,6037,East,Small Business,Office Supplies,Paper,0.37,8/6/2011
2659,10/30/2010,50,881.65,41.27,18.97,9.03,83201,West,Corporate,Office Supplies,Paper,0.37,11/1/2010
2688,12/6/2011,31,2080.035,844.902,85.99,1.25,53235,Central,Small Business,Technology,Telephones and Communication,0.39,12/7/2011
2688,12/6/2011,7,145.42,-98.46,20.97,6.5,53235,Central,Small Business,Technology,Computer Peripherals,0.78,12/7/2011
2688,12/6/2011,11,1559.4355,61.236,155.99,3.9,53235,Central,Small Business,Technology,Telephones and Communication,0.55,12/8/2011
2691,3/12/2012,14,3363.14,98.75,260.98,41.91,19891,East,Corporate,Furniture,Bookcases,0.59,3/21/2012
2720,4/20/2010,36,2051.016,483.966,65.99,3.99,62999,Central,Small Business,Technology,Telephones and Communication,0.59,4/23/2010
2722,2/19/2009,46,1895.55,807.62,40.97,1.99,34997,South,Consumer,Technology,Computer Peripherals,0.42,2/23/2009
2725,4/2/2009,39,2178.431,396.972,65.99,8.99,32003,South,Small Business,Technology,Telephones and Communication,0.56,4/3/2009
2752,10/1/2010,10,365.62,15.77,34.76,8.22,80746,West,Small Business,Office Supplies,Storage & Organization,0.57,10/1/2010
