Customer_ID,ItemPurchased
Id 684,Item 64
Id 570,Item 8
Id 489,Item 42
Id 596,Item 34
Id 428,Item 42
Id 275,Item 21
Id 560,Item 69
Id 593,Item 44
Id 80,Item 22
Id 789,Item 11
Id 762,Item 39
Id 314,Item 59
Id 792,Item 78
Id 82,Item 65
Id 10,Item 59
Id 306,Item 31
Id 414,Item 2
Id 478,Item 18
Id 924,Item 55
Id 13,Item 75
Id 242,Item 47
Id 876,Item 35
Id 283,Item 53
Id 274,Item 6
Id 956,Item 41
Id 200,Item 72
Id 981,Item 24
Id 836,Item 27
Id 133,Item 3
Id 339,Item 22
Id 517,Item 13
Id 357,Item 20
Id 12,Item 22
Id 412,Item 71
Id 170,Item 70
Id 478,Item 53
Id 591,Item 76
Id 703,Item 66
Id 529,Item 31
Id 981,Item 33
Id 722,Item 62
Id 569,Item 2
Id 213,Item 21
Id 277,Item 6
Id 56,Item 39
Id 373,Item 77
Id 217,Item 18
Id 166,Item 17
Id 954,Item 72
Id 193,Item 74
Id 519,Item 9
Id 208,Item 19
Id 289,Item 42
Id 368,Item 78
Id 833,Item 70
Id 618,Item 48
Id 316,Item 45
Id 724,Item 77
Id 880,Item 75
Id 647,Item 13
Id 270,Item 3
Id 968,Item 73
Id 24,Item 6
Id 351,Item 79
Id 171,Item 8
Id 74,Item 52
Id 320,Item 62
Id 76,Item 20
Id 415,Item 46
Id 9,Item 53
Id 943,Item 36
Id 971,Item 9
Id 477,Item 54
Id 49,Item 26
Id 45,Item 24
Id 492,Item 80
Id 884,Item 74
Id 337,Item 60
Id 309,Item 74
Id 432,Item 31
Id 172,Item 78
Id 517,Item 61
Id 604,Item 16
Id 498,Item 37
Id 847,Item 49
Id 574,Item 53
Id 298,Item 71
Id 455,Item 61
Id 16,Item 62
Id 841,Item 35
Id 719,Item 13
Id 568,Item 58
Id 883,Item 26
Id 77,Item 74
Id 74,Item 64
Id 223,Item 44
Id 602,Item 32
Id 312,Item 3
Id 80,Item 34
Id 82,Item 29
Id 718,Item 64
Id 574,Item 51
Id 60,Item 16
Id 996,Item 60
Id 951,Item 9
Id 70,Item 25
Id 819,Item 18
Id 434,Item 45
Id 67,Item 53
Id 108,Item 28
Id 22,Item 72
Id 465,Item 10
Id 142,Item 53
Id 464,Item 64
Id 746,Item 55
Id 242,Item 26
Id 246,Item 66
Id 649,Item 13
Id 140,Item 71
Id 138,Item 38
Id 474,Item 23
Id 749,Item 1
Id 991,Item 15
Id 824,Item 29
Id 514,Item 25
Id 146,Item 37
Id 825,Item 73
Id 363,Item 5
Id 45,Item 78
Id 38,Item 66
Id 661,Item 11
Id 659,Item 73
Id 344,Item 8
Id 641,Item 13
Id 872,Item 1
Id 210,Item 71
Id 814,Item 42
Id 140,Item 8
Id 470,Item 4
Id 845,Item 47
Id 175,Item 76
Id 354,Item 45
Id 716,Item 21
Id 391,Item 6
Id 437,Item 5
Id 987,Item 15
Id 818,Item 44
Id 451,Item 79
Id 329,Item 3
Id 730,Item 79
Id 78,Item 27
Id 810,Item 26
Id 848,Item 9
Id 253,Item 78
Id 509,Item 5
Id 875,Item 2
Id 481,Item 23
Id 837,Item 28
Id 735,Item 41
Id 169,Item 2
Id 744,Item 44
Id 927,Item 16
Id 735,Item 48
Id 52,Item 64
Id 170,Item 5
Id 211,Item 56
Id 448,Item 62
Id 766,Item 76
Id 496,Item 45
Id 583,Item 60
Id 333,Item 24
Id 845,Item 52
Id 469,Item 29
Id 28,Item 74
Id 488,Item 23
Id 324,Item 19
Id 69,Item 11
Id 940,Item 44
Id 310,Item 44
Id 187,Item 6
Id 36,Item 29
Id 490,Item 53
Id 612,Item 26
Id 579,Item 19
Id 874,Item 61
Id 940,Item 44
Id 345,Item 29
Id 786,Item 4
Id 770,Item 40
Id 19,Item 29
Id 970,Item 69
Id 270,Item 40
Id 476,Item 32
Id 331,Item 54
Id 650,Item 31
Id 21,Item 32
Id 541,Item 34
Id 785,Item 66
Id 968,Item 31
Id 48,Item 46
Id 975,Item 50
Id 701,Item 54
Id 178,Item 52
Id 268,Item 22
Id 88,Item 38
Id 754,Item 53
Id 134,Item 79
Id 383,Item 74
Id 529,Item 65
Id 981,Item 37
Id 413,Item 61
Id 229,Item 31
Id 734,Item 30
Id 669,Item 35
Id 257,Item 52
Id 981,Item 80
Id 57,Item 10
Id 565,Item 49
Id 794,Item 38
Id 734,Item 1
Id 281,Item 22
Id 445,Item 29
Id 699,Item 74
Id 160,Item 17
Id 570,Item 35
Id 393,Item 64
Id 714,Item 56
Id 847,Item 41
Id 39,Item 4
Id 849,Item 66
Id 811,Item 9
Id 47,Item 71
Id 725,Item 52
Id 31,Item 72
Id 626,Item 78
Id 419,Item 40
Id 928,Item 67
Id 952,Item 76
Id 840,Item 20
Id 199,Item 44
Id 976,Item 17
Id 143,Item 32
Id 621,Item 39
Id 73,Item 11
Id 193,Item 32
Id 989,Item 55
Id 279,Item 6
Id 495,Item 53
Id 51,Item 76
Id 897,Item 21
Id 371,Item 16
Id 228,Item 5
Id 856,Item 63
Id 917,Item 24
Id 974,Item 26
Id 984,Item 17
Id 410,Item 41
Id 450,Item 72
Id 976,Item 64
Id 825,Item 61
Id 893,Item 79
Id 461,Item 38
Id 620,Item 63
Id 696,Item 15
Id 905,Item 16
Id 199,Item 58
Id 71,Item 76
Id 786,Item 49
Id 556,Item 35
Id 364,Item 19
Id 802,Item 27
Id 407,Item 45
Id 49,Item 39
Id 614,Item 15
Id 425,Item 14
Id 159,Item 41
Id 335,Item 57
Id 222,Item 64
Id 198,Item 32
Id 170,Item 49
Id 923,Item 67
Id 443,Item 77
Id 711,Item 2
Id 406,Item 17
Id 635,Item 13
Id 25,Item 77
Id 181,Item 51
Id 66,Item 9
Id 49,Item 11
Id 669,Item 28
Id 898,Item 76
Id 112,Item 65
Id 243,Item 77
Id 637,Item 43
Id 675,Item 28
Id 129,Item 70
Id 84,Item 22
Id 373,Item 26
Id 187,Item 52
Id 571,Item 19
Id 779,Item 55
Id 419,Item 1
Id 152,Item 39
Id 447,Item 67
Id 552,Item 78
Id 309,Item 57
Id 78,Item 32
Id 275,Item 31
Id 946,Item 51
Id 117,Item 55
Id 628,Item 64
Id 758,Item 57
Id 596,Item 58
Id 514,Item 44
Id 370,Item 80
Id 142,Item 41
Id 57,Item 11
Id 982,Item 13
Id 928,Item 67
Id 976,Item 71
Id 839,Item 66
Id 407,Item 22
Id 202,Item 15
Id 73,Item 65
Id 597,Item 6
Id 858,Item 20
Id 745,Item 26
Id 660,Item 57
Id 739,Item 32
Id 527,Item 26
Id 299,Item 46
Id 967,Item 19
Id 957,Item 77
Id 113,Item 21
Id 614,Item 24
Id 205,Item 36
Id 184,Item 26
Id 684,Item 76
Id 489,Item 35
Id 279,Item 54
Id 184,Item 36
Id 202,Item 50
Id 43,Item 4
Id 242,Item 59
Id 162,Item 55
Id 902,Item 78
Id 107,Item 76
Id 849,Item 27
Id 285,Item 23
Id 840,Item 48
Id 324,Item 47
Id 741,Item 60
Id 422,Item 35
Id 586,Item 31
Id 1000,Item 75
Id 66,Item 56
Id 116,Item 67
Id 349,Item 55
Id 619,Item 29
Id 308,Item 54
Id 775,Item 8
Id 714,Item 37
Id 341,Item 38
Id 40,Item 34
Id 345,Item 2
Id 845,Item 73
Id 736,Item 59
Id 847,Item 4
Id 744,Item 21
Id 427,Item 29
Id 908,Item 56
Id 980,Item 45
Id 280,Item 57
Id 36,Item 30
Id 517,Item 51
Id 655,Item 21
Id 666,Item 6
Id 947,Item 1
Id 940,Item 44
Id 959,Item 31
Id 778,Item 50
Id 95,Item 27
Id 442,Item 71
Id 33,Item 61
Id 432,Item 53
Id 984,Item 53
Id 724,Item 79
Id 765,Item 41
Id 661,Item 47
Id 50,Item 29
Id 895,Item 32
Id 236,Item 31
Id 623,Item 59
Id 12,Item 70
Id 518,Item 21
Id 653,Item 80
Id 545,Item 69
Id 294,Item 59
Id 359,Item 22
Id 131,Item 17
Id 520,Item 74
Id 129,Item 29
Id 610,Item 9
Id 816,Item 41
Id 762,Item 46
Id 131,Item 65
Id 416,Item 21
Id 887,Item 47
Id 182,Item 28
Id 39,Item 56
Id 786,Item 57
Id 654,Item 64
Id 881,Item 21
Id 65,Item 66
Id 223,Item 71
Id 190,Item 65
Id 405,Item 76
Id 561,Item 13
Id 309,Item 6
Id 648,Item 41
Id 920,Item 59
Id 665,Item 12
Id 333,Item 56
Id 23,Item 25
Id 744,Item 75
Id 901,Item 1
Id 304,Item 33
Id 910,Item 44
Id 408,Item 36
Id 375,Item 38
Id 597,Item 60
Id 886,Item 42
Id 764,Item 10
Id 855,Item 80
Id 84,Item 9
Id 622,Item 12
Id 901,Item 69
Id 361,Item 17
Id 384,Item 52
Id 608,Item 4
Id 593,Item 14
Id 205,Item 80
Id 208,Item 13
Id 899,Item 52
Id 869,Item 56
Id 766,Item 19
Id 501,Item 74
Id 15,Item 79
Id 225,Item 38
Id 421,Item 15
Id 205,Item 54
Id 471,Item 54
Id 167,Item 65
Id 112,Item 24
Id 69,Item 3
Id 547,Item 52
Id 60,Item 38
Id 285,Item 5
Id 630,Item 46
Id 393,Item 71
Id 389,Item 22
Id 992,Item 39
Id 22,Item 54
Id 295,Item 80
Id 873,Item 36
Id 11,Item 39
Id 186,Item 40
Id 246,Item 15
Id 715,Item 56
Id 66,Item 45
Id 317,Item 21
Id 935,Item 44
Id 237,Item 41
Id 56,Item 65
Id 469,Item 4
Id 392,Item 35
Id 43,Item 29
Id 804,Item 33
Id 37,Item 60
Id 917,Item 32
Id 361,Item 60
Id 613,Item 24
Id 129,Item 65
Id 807,Item 17
Id 359,Item 45
Id 809,Item 34
Id 97,Item 25
Id 247,Item 49
Id 608,Item 48
Id 458,Item 24
Id 332,Item 5
Id 933,Item 38
Id 742,Item 43
Id 938,Item 11
Id 59,Item 47
Id 891,Item 39
Id 399,Item 3
Id 768,Item 75
Id 463,Item 49
Id 500,Item 52
Id 848,Item 34
Id 382,Item 22
Id 407,Item 19
Id 205,Item 21
Id 674,Item 57
Id 431,Item 77
Id 987,Item 27
Id 850,Item 66
Id 504,Item 63
Id 421,Item 77
Id 288,Item 58
Id 955,Item 78
Id 826,Item 18
Id 472,Item 20
Id 502,Item 1
Id 720,Item 40
Id 218,Item 66
Id 755,Item 26
Id 895,Item 22
Id 551,Item 77
Id 880,Item 47
Id 400,Item 22
Id 996,Item 46
Id 465,Item 52
Id 317,Item 5
Id 515,Item 60
Id 893,Item 14
Id 169,Item 15
Id 673,Item 16
Id 443,Item 58
Id 526,Item 24
Id 126,Item 71
Id 756,Item 59
Id 468,Item 48
Id 510,Item 75
Id 51,Item 55
Id 498,Item 35
Id 77,Item 23
Id 885,Item 52
Id 397,Item 1
Id 687,Item 58
Id 627,Item 38
Id 123,Item 25
Id 995,Item 46
Id 847,Item 60
Id 968,Item 75
Id 274,Item 49
Id 655,Item 49
Id 44,Item 28
Id 320,Item 72
Id 686,Item 71
Id 972,Item 68
Id 437,Item 18
Id 167,Item 32
Id 279,Item 2
Id 661,Item 19
Id 317,Item 31
Id 274,Item 15
Id 381,Item 5
Id 108,Item 15
Id 163,Item 28
Id 670,Item 79
Id 915,Item 44
Id 2,Item 3
Id 561,Item 63
Id 293,Item 80
Id 363,Item 31
Id 477,Item 45
Id 382,Item 79
Id 961,Item 5
Id 128,Item 58
Id 126,Item 17
Id 971,Item 23
Id 78,Item 2
Id 77,Item 32
Id 224,Item 2
Id 772,Item 55
Id 579,Item 17
Id 860,Item 34
Id 25,Item 7
Id 237,Item 53
Id 692,Item 13
Id 976,Item 17
Id 579,Item 74
Id 392,Item 34
Id 743,Item 44
Id 348,Item 46
Id 458,Item 39
Id 652,Item 28
Id 358,Item 30
Id 953,Item 43
Id 274,Item 52
Id 530,Item 15
Id 129,Item 21
Id 675,Item 28
Id 916,Item 75
Id 511,Item 64
Id 882,Item 74
Id 540,Item 59
Id 306,Item 57
Id 461,Item 8
Id 323,Item 73
Id 561,Item 15
Id 853,Item 79
Id 480,Item 57
Id 323,Item 33
Id 221,Item 49
Id 50,Item 2
Id 852,Item 41
Id 879,Item 67
Id 874,Item 47
Id 381,Item 76
Id 136,Item 10
Id 628,Item 64
Id 793,Item 64
Id 414,Item 20
Id 542,Item 28
Id 238,Item 53
Id 715,Item 67
Id 449,Item 10
Id 316,Item 57
Id 786,Item 79
Id 711,Item 53
Id 365,Item 15
Id 227,Item 22
Id 691,Item 52
Id 441,Item 4
Id 435,Item 14
Id 45,Item 76
Id 803,Item 57
Id 191,Item 30
Id 665,Item 24
Id 289,Item 38
Id 41,Item 52
Id 838,Item 4
Id 134,Item 27
Id 164,Item 16
Id 634,Item 35
Id 748,Item 32
Id 173,Item 21
Id 98,Item 24
Id 44,Item 73
Id 954,Item 61
Id 353,Item 80
Id 406,Item 30
Id 511,Item 13
Id 948,Item 50
Id 500,Item 58
Id 616,Item 47
Id 497,Item 37
Id 646,Item 61
Id 244,Item 25
Id 97,Item 35
Id 728,Item 6
Id 275,Item 43
Id 661,Item 41
Id 919,Item 47
Id 420,Item 37
Id 599,Item 46
Id 916,Item 2
Id 114,Item 71
Id 735,Item 20
Id 901,Item 18
Id 290,Item 67
Id 523,Item 34
Id 217,Item 14
Id 699,Item 79
Id 453,Item 39
Id 191,Item 69
Id 63,Item 60
Id 326,Item 80
Id 679,Item 66
Id 536,Item 27
Id 65,Item 80
Id 999,Item 65
Id 500,Item 72
Id 513,Item 8
Id 496,Item 17
Id 406,Item 6
Id 73,Item 58
Id 852,Item 61
Id 895,Item 64
Id 239,Item 23
Id 99,Item 66
Id 223,Item 42
Id 57,Item 67
Id 512,Item 44
Id 331,Item 58
Id 10,Item 3
Id 140,Item 37
Id 843,Item 22
Id 110,Item 69
Id 339,Item 20
Id 392,Item 14
Id 855,Item 42
Id 466,Item 22
Id 363,Item 2
Id 988,Item 68
Id 170,Item 62
Id 390,Item 75
Id 651,Item 61
Id 255,Item 26
Id 11,Item 21
Id 245,Item 58
Id 99,Item 50
Id 260,Item 29
Id 791,Item 24
Id 974,Item 16
Id 473,Item 23
Id 743,Item 52
Id 992,Item 54
Id 903,Item 47
Id 822,Item 34
Id 60,Item 43
Id 176,Item 61
Id 443,Item 22
Id 64,Item 39
Id 425,Item 80
Id 54,Item 59
Id 444,Item 6
Id 870,Item 5
Id 707,Item 33
Id 510,Item 17
Id 51,Item 27
Id 258,Item 25
Id 968,Item 78
Id 902,Item 78
Id 423,Item 56
Id 245,Item 23
Id 453,Item 12
Id 68,Item 22
Id 155,Item 63
Id 462,Item 43
Id 481,Item 53
Id 40,Item 35
Id 276,Item 3
Id 658,Item 71
Id 533,Item 17
Id 380,Item 9
Id 213,Item 64
Id 332,Item 38
Id 763,Item 55
Id 945,Item 16
Id 255,Item 4
Id 17,Item 68
Id 550,Item 60
Id 820,Item 61
Id 608,Item 78
Id 503,Item 17
Id 681,Item 80
Id 154,Item 70
Id 311,Item 15
Id 603,Item 34
Id 295,Item 31
Id 952,Item 5
Id 93,Item 37
Id 635,Item 61
Id 786,Item 43
Id 834,Item 74
Id 550,Item 52
Id 158,Item 17
Id 954,Item 45
Id 713,Item 39
Id 331,Item 18
Id 531,Item 55
Id 636,Item 4
Id 297,Item 34
Id 900,Item 54
Id 454,Item 63
Id 75,Item 62
Id 550,Item 62
Id 789,Item 10
Id 1000,Item 41
Id 578,Item 39
Id 682,Item 57
Id 24,Item 62
Id 498,Item 14
Id 808,Item 11
Id 90,Item 49
Id 881,Item 77
Id 227,Item 77
Id 110,Item 74
Id 764,Item 7
Id 164,Item 18
Id 687,Item 31
Id 60,Item 60
Id 237,Item 12
Id 919,Item 63
Id 701,Item 74
Id 575,Item 44
Id 544,Item 13
Id 82,Item 34
Id 986,Item 40
Id 327,Item 28
Id 613,Item 16
Id 966,Item 7
Id 798,Item 67
Id 40,Item 13
Id 36,Item 44
Id 54,Item 38
Id 874,Item 68
Id 2,Item 44
Id 815,Item 7
Id 767,Item 71
Id 3,Item 66
Id 529,Item 75
Id 332,Item 54
Id 655,Item 28
Id 310,Item 28
Id 161,Item 57
Id 205,Item 38
Id 656,Item 50
Id 274,Item 34
Id 286,Item 36
Id 221,Item 80
Id 364,Item 10
Id 401,Item 19
Id 301,Item 77
Id 129,Item 9
Id 940,Item 47
Id 861,Item 23
Id 717,Item 23
Id 355,Item 35
Id 595,Item 64
Id 865,Item 5
Id 453,Item 75
Id 566,Item 35
Id 46,Item 72
Id 854,Item 13
Id 129,Item 40
Id 120,Item 48
Id 136,Item 6
Id 415,Item 14
Id 497,Item 21
Id 205,Item 49
Id 867,Item 30
Id 729,Item 28
Id 545,Item 62
Id 83,Item 68
Id 5,Item 47
Id 999,Item 62
Id 359,Item 28
Id 739,Item 40
Id 99,Item 68
Id 996,Item 3
Id 57,Item 63
Id 522,Item 69
Id 764,Item 26
Id 446,Item 18
Id 575,Item 52
Id 240,Item 47
Id 889,Item 12
Id 591,Item 26
Id 112,Item 37
Id 774,Item 80
Id 330,Item 5
Id 626,Item 51
Id 921,Item 9
Id 405,Item 17
Id 483,Item 62
Id 719,Item 21
Id 325,Item 28
Id 33,Item 10
Id 18,Item 37
Id 258,Item 41
Id 152,Item 8
Id 756,Item 19
Id 613,Item 36
Id 978,Item 19
Id 813,Item 80
Id 471,Item 57
Id 1000,Item 20
Id 202,Item 80
Id 817,Item 43
Id 958,Item 33
Id 716,Item 79
Id 746,Item 21
Id 755,Item 49
Id 905,Item 78
Id 88,Item 3
Id 502,Item 1
Id 405,Item 19
Id 200,Item 47
Id 304,Item 39
Id 495,Item 32
Id 99,Item 2
Id 709,Item 46
Id 535,Item 17
Id 338,Item 39
Id 993,Item 17
Id 185,Item 52
Id 250,Item 72
Id 317,Item 62
Id 958,Item 6
Id 249,Item 50
Id 105,Item 64
Id 561,Item 34
Id 243,Item 78
Id 614,Item 23
Id 157,Item 59
Id 881,Item 53
Id 289,Item 76
Id 809,Item 67
Id 719,Item 57
Id 418,Item 71
Id 840,Item 80
Id 912,Item 8
Id 699,Item 19
Id 587,Item 64
Id 674,Item 78
Id 144,Item 69
Id 397,Item 45
Id 645,Item 40
Id 101,Item 35
Id 91,Item 42
Id 975,Item 67
Id 398,Item 29
Id 104,Item 10
Id 128,Item 70
Id 946,Item 67
Id 792,Item 36
Id 34,Item 23
Id 185,Item 42
Id 95,Item 71
Id 31,Item 44
Id 644,Item 77
Id 181,Item 35
Id 459,Item 25
Id 300,Item 51
Id 919,Item 13
Id 544,Item 48
Id 955,Item 4
Id 206,Item 15
Id 280,Item 57
Id 45,Item 58
Id 41,Item 9
Id 9,Item 58
Id 388,Item 44
Id 655,Item 49
Id 397,Item 22
Id 817,Item 21
Id 88,Item 43
Id 202,Item 34
Id 800,Item 33
Id 39,Item 14
Id 281,Item 45
Id 481,Item 66
Id 81,Item 22
Id 780,Item 13
Id 54,Item 6
Id 263,Item 57
Id 942,Item 37
Id 183,Item 31
Id 666,Item 74
Id 327,Item 58
Id 146,Item 44
Id 161,Item 80
Id 59,Item 25
Id 6,Item 15
Id 16,Item 66
Id 838,Item 9
Id 263,Item 72
Id 369,Item 41
Id 826,Item 61
Id 182,Item 41
Id 999,Item 11
Id 992,Item 80
Id 140,Item 53
Id 119,Item 55
Id 482,Item 70
Id 767,Item 72
Id 802,Item 76
Id 575,Item 39
Id 221,Item 58
Id 267,Item 24
Id 407,Item 47
Id 212,Item 31
Id 181,Item 33
Id 69,Item 36
Id 671,Item 15
Id 347,Item 45
Id 330,Item 30
Id 360,Item 37
Id 255,Item 34
Id 293,Item 9
Id 241,Item 51
Id 747,Item 48
Id 403,Item 14
Id 540,Item 47
Id 958,Item 43
Id 516,Item 19
Id 865,Item 37
Id 377,Item 75
Id 145,Item 38
Id 763,Item 40
Id 68,Item 42
Id 155,Item 57
Id 193,Item 17
Id 277,Item 80
Id 528,Item 19
Id 429,Item 1
Id 444,Item 53
Id 349,Item 54
Id 670,Item 48
Id 822,Item 30
Id 922,Item 75
Id 10,Item 18
Id 923,Item 9
Id 970,Item 56
Id 324,Item 54
Id 359,Item 70
Id 785,Item 78
Id 826,Item 62
Id 781,Item 68
Id 808,Item 36
Id 149,Item 39
Id 95,Item 2
Id 569,Item 49
Id 846,Item 63
Id 457,Item 11
Id 374,Item 22
Id 321,Item 57
Id 715,Item 20
Id 688,Item 79
Id 523,Item 24
Id 490,Item 59
Id 642,Item 16
Id 88,Item 15
Id 303,Item 55
Id 441,Item 40
Id 944,Item 17
Id 562,Item 8
Id 754,Item 1
Id 798,Item 53
Id 230,Item 78
Id 132,Item 46
Id 344,Item 39
Id 583,Item 60
Id 338,Item 26
Id 536,Item 28
Id 446,Item 5
Id 760,Item 77
Id 991,Item 47
Id 270,Item 38
Id 111,Item 3
Id 775,Item 41
Id 856,Item 79
Id 988,Item 72
Id 957,Item 51
Id 224,Item 23
Id 886,Item 5
Id 925,Item 75
Id 523,Item 68
Id 16,Item 40
Id 780,Item 55
Id 634,Item 5
Id 571,Item 55
Id 168,Item 39
Id 182,Item 52
Id 465,Item 77
Id 68,Item 37
Id 969,Item 75
Id 106,Item 40
Id 840,Item 5
Id 695,Item 29
Id 558,Item 13
Id 893,Item 41
Id 32,Item 28
Id 178,Item 16
Id 138,Item 17
Id 611,Item 80
Id 74,Item 11
Id 794,Item 18
Id 741,Item 68
Id 702,Item 15
Id 391,Item 30
Id 827,Item 13
Id 882,Item 30
Id 335,Item 22
Id 469,Item 3
Id 592,Item 51
Id 462,Item 37
Id 154,Item 37
Id 274,Item 38
Id 389,Item 6
Id 362,Item 28
Id 294,Item 32
Id 870,Item 32
Id 213,Item 23
Id 168,Item 13
Id 639,Item 47
Id 969,Item 76
Id 373,Item 5
Id 190,Item 27
Id 742,Item 79
Id 692,Item 11
Id 346,Item 57
Id 912,Item 37
Id 627,Item 74
Id 147,Item 54
Id 170,Item 31
Id 801,Item 4
Id 748,Item 34
Id 74,Item 18
Id 661,Item 10
Id 592,Item 54
Id 777,Item 3
Id 600,Item 39
Id 520,Item 7
Id 301,Item 41
Id 810,Item 4
Id 364,Item 8
Id 882,Item 34
Id 329,Item 80
Id 150,Item 2
Id 996,Item 50
Id 87,Item 22
Id 139,Item 58
Id 984,Item 43
Id 664,Item 52
Id 583,Item 72
Id 725,Item 13
Id 86,Item 44
Id 804,Item 75
Id 578,Item 49
Id 850,Item 44
Id 162,Item 16
Id 352,Item 51
Id 500,Item 47
Id 784,Item 13
Id 916,Item 63
Id 344,Item 57
Id 121,Item 11
Id 858,Item 4
Id 803,Item 44
Id 739,Item 19
Id 953,Item 4
Id 75,Item 9
Id 7,Item 50
Id 854,Item 21
Id 106,Item 53
Id 19,Item 24
Id 691,Item 21
Id 506,Item 1
Id 897,Item 4
Id 761,Item 57
Id 809,Item 80
Id 392,Item 14
Id 636,Item 22
Id 789,Item 77
Id 653,Item 19
Id 876,Item 62
Id 136,Item 53
Id 99,Item 38
Id 995,Item 23
Id 374,Item 35
Id 885,Item 69
Id 800,Item 13
Id 859,Item 80
Id 841,Item 44
Id 555,Item 19
Id 308,Item 2
Id 170,Item 37
Id 219,Item 32
Id 32,Item 4
Id 573,Item 63
Id 975,Item 50
Id 47,Item 71
Id 154,Item 29
Id 995,Item 41
Id 129,Item 47
Id 905,Item 32
Id 330,Item 39
Id 560,Item 5
Id 625,Item 49
Id 638,Item 14
Id 492,Item 7
Id 384,Item 16
Id 276,Item 1
Id 605,Item 38
Id 360,Item 39
Id 882,Item 69
Id 512,Item 7
Id 875,Item 68
Id 759,Item 28
Id 444,Item 35
Id 191,Item 64
Id 123,Item 19
Id 960,Item 12
Id 165,Item 24
Id 636,Item 50
Id 303,Item 74
Id 82,Item 50
Id 273,Item 74
Id 890,Item 75
Id 18,Item 7
Id 937,Item 44
Id 876,Item 70
Id 344,Item 46
Id 658,Item 54
Id 593,Item 76
Id 109,Item 27
Id 448,Item 27
Id 62,Item 20
Id 778,Item 3
Id 686,Item 4
Id 360,Item 21
Id 262,Item 51
Id 667,Item 36
Id 453,Item 71
Id 739,Item 24
Id 472,Item 80
Id 334,Item 76
Id 2,Item 50
Id 868,Item 44
Id 270,Item 47
Id 673,Item 35
Id 813,Item 75
Id 447,Item 23
Id 378,Item 48
Id 237,Item 40
Id 155,Item 39
Id 587,Item 27
Id 443,Item 53
Id 467,Item 54
Id 149,Item 3
Id 173,Item 28
Id 688,Item 11
Id 466,Item 45
Id 800,Item 8
Id 291,Item 26
Id 832,Item 76
Id 522,Item 17
Id 178,Item 47
Id 879,Item 66
Id 866,Item 77
Id 515,Item 12
Id 834,Item 42
Id 387,Item 80
Id 274,Item 14
Id 693,Item 80
Id 667,Item 26
Id 375,Item 76
Id 700,Item 79
Id 342,Item 44
Id 750,Item 49
Id 936,Item 5
Id 746,Item 24
Id 872,Item 50
Id 407,Item 32
Id 119,Item 67
Id 300,Item 79
Id 219,Item 51
Id 849,Item 52
Id 190,Item 27
Id 38,Item 25
Id 999,Item 9
Id 914,Item 50
Id 604,Item 57
Id 934,Item 3
Id 408,Item 1
Id 288,Item 4
Id 717,Item 20
Id 1,Item 37
Id 374,Item 20
Id 747,Item 66
Id 855,Item 35
Id 36,Item 7
Id 97,Item 41
Id 297,Item 23
Id 873,Item 39
Id 703,Item 7
Id 566,Item 35
Id 11,Item 42
Id 375,Item 45
Id 50,Item 61
Id 605,Item 52
Id 553,Item 76
Id 368,Item 22
Id 505,Item 52
Id 990,Item 24
Id 32,Item 2
Id 651,Item 2
Id 448,Item 31
Id 849,Item 5
Id 137,Item 79
Id 469,Item 54
Id 953,Item 57
Id 745,Item 56
Id 822,Item 56
Id 308,Item 19
Id 6,Item 20
Id 145,Item 23
Id 850,Item 4
Id 720,Item 28
Id 940,Item 36
Id 830,Item 75
Id 546,Item 60
Id 596,Item 15
Id 141,Item 29
Id 628,Item 34
Id 498,Item 78
Id 237,Item 22
Id 119,Item 13
Id 719,Item 62
Id 74,Item 8
Id 643,Item 9
Id 167,Item 53
Id 186,Item 53
Id 887,Item 75
Id 903,Item 55
Id 431,Item 47
Id 709,Item 44
Id 773,Item 5
Id 305,Item 76
Id 83,Item 78
Id 887,Item 31
Id 346,Item 72
Id 830,Item 70
Id 287,Item 34
Id 813,Item 50
Id 52,Item 26
Id 482,Item 4
Id 38,Item 66
Id 356,Item 76
Id 834,Item 32
Id 283,Item 55
Id 515,Item 59
Id 326,Item 57
Id 296,Item 52
Id 698,Item 4
Id 31,Item 58
Id 27,Item 70
Id 710,Item 4
Id 40,Item 44
Id 260,Item 55
Id 641,Item 4
Id 430,Item 18
Id 81,Item 26
Id 841,Item 47
Id 929,Item 56
Id 468,Item 7
Id 308,Item 30
Id 449,Item 4
Id 341,Item 31
Id 839,Item 79
Id 516,Item 73
Id 391,Item 57
Id 952,Item 51
Id 278,Item 77
Id 752,Item 41
Id 430,Item 56
Id 250,Item 66
Id 72,Item 52
Id 663,Item 20
Id 465,Item 56
Id 871,Item 53
Id 236,Item 51
Id 985,Item 6
Id 980,Item 6
Id 731,Item 55
Id 450,Item 24
Id 997,Item 59
Id 254,Item 32
Id 838,Item 14
Id 436,Item 32
Id 985,Item 12
Id 916,Item 55
Id 888,Item 33
Id 988,Item 25
Id 557,Item 77
Id 498,Item 22
Id 757,Item 19
Id 560,Item 74
Id 273,Item 34
Id 758,Item 10
Id 110,Item 17
Id 69,Item 49
Id 466,Item 80
Id 111,Item 49
Id 370,Item 70
Id 939,Item 27
Id 597,Item 41
Id 481,Item 10
Id 645,Item 14
Id 630,Item 66
Id 939,Item 1
Id 514,Item 31
Id 340,Item 35
Id 426,Item 53
Id 191,Item 33
Id 357,Item 61
Id 646,Item 33
Id 14,Item 38
Id 430,Item 18
Id 594,Item 79
Id 316,Item 74
Id 630,Item 77
