status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
527750833927938_1425684724134540,"Manhattan High School
We Appreciate You As a Parent Volunteer!
(One form per family)
Parents, as volunteers, can become a necessary part of the educational team at Manhattan High School. Please join us by filling out the form and returning it to the main office.
Name: _______________________________________________________________
Phone: (home) _________________________ (other) ________________________
E-Mail address: ________________________________________________________
Name of Student: ____________________________________ Grade: ___________
Name of Student: ____________________________________ Grade: ___________
Name of Student: ____________________________________ Grade: ___________
Volunteer Possibilities (Please check all that apply):
_____Site Council (Monthly Meeting)
_____Football Concessions
_____Basketball Concessions
_____ Student Pictures (August)
_____Library/Media Center
_____Project Graduation (Senior Parents Only)
_____Test Proctoring (May)
_____Vision/Hearing Screening
_____Prom (Junior Parents Only) (April)
_____After Prom (Senior Parents Only) (April)
_____Drama (Filing, typing, costumes, etc)
Teacher Appreciation Events (Sept, Feb, May):
_____Monetary Donation
_____Food/Beverage Donation
_____Hostess (P/T Conferences)
_____Set-Up (P/T Conferences)
_____Clean-Up (P/T Conferences)",,status,,2017-09-29 08:22:17,0,1,1
527750833927938_1425683747467971,"PARENT VOLUNTEERS ARE NEEDED:
We need parents to help in the drama department.  If you are interested contact Linda Uthoff via e-mail lindau@usd383.org   Thanks for your help in advance!",,status,,2017-09-29 08:21:06,0,0,0
527750833927938_1425124950857184,TRIBE 2017-18,,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/1425124854190527/?type=3,2017-09-28 14:26:16,9,0,0
527750833927938_1424966040873075,"Fort Riley School Support
Services
Sandy Johnson, School Liaison Officer, 785-240-3261 sandra.e.johnson1.naf@mail.mil

SCHOLARSHIPS, FINANCIAL AID, CAREER RESOURCES
Association of the United State Army
https://www.ausa.org/resources/scholarships
Sallie Mae College Planning-Scholarships, Financial Aid & Student Loans
https://www.salliemae.com/college-planning/
Scholarship Search-Sallie Mae
https://www.salliemae.com/college-planning/tools/scholarship-search/
FinAid-Scholarships, Loans, Savings, Military Aid,
http://finaid.org/
Federal Student Aid
https://fafsa.ed.gov/
Fastweb-Scholarships, colleges, financial aid etc.
https://www.fastweb.com/
Adventures in Education
http://www.aie.org/
ACT Information-Registration, Test Dates, Test Prep, Scores, FAQs
http://www.act.org/content/act/en/products-and-services/the-act.html
The Collegeboard-SAT Information-Registration, SAT Practice, Parent Webinar
https://www.collegeboard.org/
Kaplan Test Prep-SAT, ACT, GMAT, GRE, LSAT, MCAT, NCLEX, USMLE, BAR, CFA,
https://www.kaptest.com/
Fort Riley School Support
Services
Sandy Johnson, School Liaison Officer, 785-240-3261 sandra.e.johnson1.naf@mail.mil
SCHOLARSHIPS, FINANCIAL AID, CAREER RESOURCES
College Xpress
https://www.collegexpress.com/
Student Scholarship Search
https://www.studentscholarshipsearch.com/
U.S. Department of Education-Student Loans, Grants, Laws, Data
https://www.ed.gov/
U.S. Department of Education-College Planning-Loans, Grants, Laws, Data
https://www2.ed.gov/students/landing.jhtml
Federal Student Aid-US Department of Education
https://studentaid.ed.gov/sa/
U.S. Department of Education-College and Career Planning
https://findit.ed.gov/search?utf8=%E2%9C%93&affiliate=ed.gov&query=college+and+career+planning
Career One Stop-Explore Careers, Find Training, Job Search, Resources for Veterans, With Criminal Conviction, Disabilities, Older, Entry Level
https://www.careeronestop.org/
Career One Stop-Get My Future-Find a Career
https://www.careeronestop.org/GetMyFuture/default.aspx?&frd=true
Bureau of Labor Statistics-Occupational Outlook Handbook
https://www.bls.gov/ooh/
JobsWeb.com-Employment and Careers Network
http://www.jobsweb.com/
Fort Riley School Support
Services
Sandy Johnson, School Liaison Officer, 785-240-3261 sandra.e.johnson1.naf@mail.mil
KANSAS UNIVERSITIES-CHECK SCHOLARSHIP DEADLINE DATES
Kansas State University Scholarship Applications
https://www.k-state.edu/sfa/scholarships/
Kansas University Scholarship Applications
https://admissions.ku.edu/tuition-scholarship
Wichita State University Scholarship Applications
http://www.wichita.edu/thisis/scholarships/
Emporia State University Applications
https://www.emporia.edu/finaid/scholarships/
Fort Hays State University Scholarships Applications
https://www.fhsu.edu/finaid/scholarships/
Pittsburg State University Scholarship Applications
http://www.pittstate.edu/admission/information/financial-aid-and-scholarships.dot
Washburn University Scholarship Applications
http://www.washburn.edu/academics/college-schools/arts-sciences/departments/music/future-students/scholarship.html
Fort Riley School Support
Services
Sandy Johnson, School Liaison Officer, 785-240-3261 sandra.e.johnson1.naf@mail.mil
Multicultural Resources
American Indian Higher Education Consortium www.aihec.org
American Institute for Managing Diversity www.aimd.org
Black Collegian www.black-collegian.com/
Black Excel: The College Help Network www.BlackExcel.org
Department of Education Office of Bilingual Education and Minority Languages Affairs www.ed.gov/offices/OBEMLA
Gates Millennium Scholars Fund www.gmsp.org
Hillel: Jewish Campus Life www.hillel.org
Hispanic Association of Colleges and Universities www.hacu.net
Hispanic Scholarship Fund www.hsf.net
Historically Black Colleges and Universities www.smart.net/~pope/hbcu/hbculist.htm
Historically Black Colleges and Universities Links eric-web.tc.columbia.edu/hbcu/index.html
Journal of Blacks in Higher Education www.jbhe.com
Minority Scholarships and Fellowships www.sciencewise.com/molis
National Association for the Advancement of Colored People www.naacp.org
Tribal Colleges, Native Studies Programs, and Indian Education
www.nativeculture.com/lisamitten/education.html
United Negro College Fund www.uncf.org/
Ventures Scholars Program www.venturescholar.org
American Indian College Fund www.collegefund.o",Scholarships | Association of the United States Army,link,https://www.ausa.org/resources/scholarships,2017-09-28 10:13:31,2,0,0
527750833927938_1424072474295765,"Come support the Indian Volleyball team and the fight against cancer on Saturday, October 7th for the MHS Invitational Volleyball Tournament.  The Volleyball team will be selling Dig Pink t-shirts during both lunches Thursday, Friday, and Monday with the proceeds going to cancer research.",,status,,2017-09-27 07:50:12,14,1,3
527750833927938_1424071270962552,Freshmen Volleyteam sweeps Topeka High and Hayden -- Still Undefeated -- 21-0 -- Roll Tribe!,,status,,2017-09-27 07:48:05,16,0,2
527750833927938_1423549011014778,"The Junior Representatives for Homecoming are:

Junior Girls:
Gracyn  Evans
Anna Huey
Mai Koizumi
Renee Raglin
Cami Wells
Garrin Williams

Junior Boys:
Maxwell Kiracofe
Maxwell Lansdowne
Jaylynn Liggons
Henry Schinstock
Christian Schlepp
Parker Wilson

Fall Homecoming Court is:

Senior Girls:
Emily Armbrust
Ella Bahr
Victoria Bedros
Olivia Belin
Lily Colburn
Joy Gruenbacher
Josie Hilgers
Megan Klug
Raegan Wilcoxson

Senior Boys:
Nate Awbrey
Ben Choi
Sam Clark
Thomas Gevock
Creighton Glasscock
Nik Grubbs
Jalin Harper
CJ Lowery
Noah Shirk

The Lucky students to pie are:

Mr. Moody: Faith Beyer
Mr. Holloway: Jeremiah Weisbender
Mr. Nivert:  Garrin Williams
Mr. Lee: AB Sanchez
Mr. Hoyt:  Chrissy Carr",,status,,2017-09-26 17:04:52,39,12,9
527750833927938_1423434321026247,"Parents, you should have received an Impact Aid Survey from your student last week.  Please return the surveys to the Main office at either East Campus or West Campus as soon as you can.  Thank you.",,status,,2017-09-26 13:38:55,0,0,0
527750833927938_1423433331026346,"If you are interested n traveling to Germany, Austria and Switzerland during the summer of 2019 there will be an informational meeting in Mrs. Radke's Room at West Campus (C-228) on Tuesday October 3rd at 6:30 p.m.",,status,,2017-09-26 13:36:58,4,0,1
527750833927938_1422703951099284,"Register to Vote on Tuesday (9/26) over the lunch hour! Because Democracy is not a spectator sport! We will use the federal form so you do not need to mail in a copy of your birth certificate to be registered. Thank you, League of Women Voters",,status,,2017-09-25 15:58:07,3,0,1
527750833927938_1422692044433808,CONGRATULATIONS TO THE MHS VARSITY VOLLEYBALL TEAM - THEY WON THE SEAMAN TOURNAMENT !  WAY TO GO INDIANS!!,,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/1422691707767175/?type=3,2017-09-25 15:38:35,25,0,6
527750833927938_1422623421107337,NO TENNIS PRACTICE TODAY - 9/25/17,,status,,2017-09-25 13:42:59,0,0,0
527750833927938_1422610057775340,"Need some School Service Hours?
Mr. Duntz is looking for help at this Friday and next Friday's concession stands.  These are the last two regular season stands this year.  If you are in need of school service hours, come sign up on Mr. Duntz's door in the counseling hallway.",,status,,2017-09-25 13:21:29,1,1,0
527750833927938_1422540134448999,"TODAY'S VARSITY TENNIS MATCH AT EMPORIA HAS BEEN POSTPONED UNTIL FURTHER NOTICE.  MIKE MARSH, A.D.",,status,,2017-09-25 11:34:50,0,0,0
527750833927938_1419170968119249,"IF YOU DIDN'T PICK UP YOUR PICTURES TODAY AT LUNCH, YOU CAN PICK THEM UP ON MONDAY, DURING BOTH LUNCHES.",,status,,2017-09-21 13:32:56,0,2,0
527750833927938_1419164184786594,"CLUB NEWS:
ALL NATIONAL HONOR SOCIETY MEMBERS MEETING ON MONDAY, SEPTEMBER 25 AT 7:15 A.M. IN THE LITTLE THEATRE AT WEST CAMPUS.  BE THERE",,status,,2017-09-21 13:23:53,0,0,0
527750833927938_1418972788139067,"YOUR PICTURES ARE HERE!
PICK UP YOUR STUDENT PICTURES TODAY DURING BOTH LUNCHES.  THERE WILL BE A TABLE IN THE COMMONS!",,status,,2017-09-21 09:46:15,4,1,0
527750833927938_1418945071475172,"MHS HOMECOMING WEEK - SEPTEMBER 24-30
A NIGHT ON THE RED CARPET (Movie Theme)

Monday: Breakfast Club: Pajamas
Tuesday: Parent Trap: Twin
Wednesday: Mean Girls: Wear Pink
Pep Rally is during Advisory on Wednesday at 9:20 am in the North Gym at MHSW
Powderpuff Football at Bishop Stadium at 6 p.m. (All donations will go to hurricane relief efforts)
Thursday: Space Jam: Sports/Jersey
--Club Dodgeball MHSW at 6 pm
Friday: High School Musical: School Colors
--Football game MHS vs. Seaman at Bishop at 7 p.m.
--TRIBE IS EXCITED TO ANNOUNCE THAT THEY WILL BE GIVING AWAY FREE POM-POMS TO THE FIRST 200 STUDENTS THAT ATTEND THE GAME.
--Announcing Homecoming King and Queen at Halftime.
Saturday: Homecoming dance at MHSW North Gym at 7:00 pm",,status,,2017-09-21 09:03:16,22,5,3
527750833927938_1414022485300764,"This event is next Friday high schoolers -- we know it's a day off from school, but you want to be here learning about careers and employers and educational opportunities (plus free food and prizes)! Email Katie Ball at katieba@usd383.org to get signed up!",USD 383: Manhattan High School,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/1410746442295035/?type=3,2017-09-15 11:15:02,1,0,0
527750833927938_1413999695303043,"11th Annual Midwest HALO Encuentro
HALO: Hispanic American Leadership Organization
This is an Invitation to ALL MHS HISPANIC STUDENTS
Place: Kansas State University Ballroom
When: Tuesday October 3
Pick up a permission slip in the Main Office
Permission Slips must be turned in by Tuesday, September 26, 2017.",,status,,2017-09-15 10:45:07,2,0,3
527750833927938_1413882861981393,"Twin From $249 | Full From $289 | Queen From $299 | King /CA-King From $599
.com/cfswichitaks .com/cfswichitaks
beds4manhattan
cfswichita@customfundraisingsolutions.com
© COPYRIGHT 2017 CUSTOM FUNDRAISING SOLUTIONS
BENEFITS MANHATTAN HIGH SCHOOL BAND & JOURNALISM
When: Saturday, September 23
Time: 10am-5pm
Where: at Manhattan High School
Event Link: http://bit.ly/beds4manhattan
Every Purchase
Benefits the
Journalism & Band
Programs
1ST ANNUAL MANHATTAN HIGH SCHOOL",Manhattan High School Inaugural Mattress Fundraiser!,event,https://www.facebook.com/events/1513889465316596/,2017-09-15 07:56:10,4,0,0
527750833927938_1413874331982246,"Sports updates:
Freshmen Volleyball Scores
September 14: vs Rock Creek  25-11  25-8
vs. Council Grove  25-12  25-16
vs Junction City  25-16  25-11
The girls extended their season record to 16-0

Way to Go, GO INDIANS!",,status,,2017-09-15 07:48:44,12,4,6
527750833927938_1412316505471362,"SPIRIT WEEK FOR THE MHS GIRLS GOLF TEAM.

COME OUT AND SUPPORT THE MHS GIRLS GOLF DURING SPIRIT NIGHT. 

ENJOY A NIGHT WITH FRIENDS AND FAMILY.
AT CHICK -FIL-A SEPTEMBER 19, 2017  5:30 - 7:30 P.M.",,status,,2017-09-13 10:51:41,0,0,0
527750833927938_1412276662142013,"AN INVITE FROM BOYS & GIRLS CLUB OF MANHATTAN:

Join us to Lazy Heart D Bison Farm
September 22nd from 3:30-7:30p.m.

Meet us at the Boys & Girls Club of Manhattan on 5th Street on September 22nd, 2017 at 3:30 to go to Lazy Heart D Bison Farm. Learn about, feed, and explore the world of Bison. We will be taking a bus to the farm. We will provide light snacks at the beginning of the field trip.  Each student will need a signed permission slip to participate. 

Please make sure to sign up by emailing teen@bgclubmanhattan.com.",,status,,2017-09-13 09:48:29,0,0,0
527750833927938_1410747685628244,"MHS Students - learn about exciting careers in our area, learn what employers are looking for, and win some great prizes (and free food!)",,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/1410746442295035/?type=3,2017-09-11 10:57:31,5,2,8
527750833927938_1410746152295064,"NATIONAL VOTER REGISTRATION DAY IS SEPTEMBER 26, 2017

There will be a registration table in the Commons area at MHS from 11:30-1:00 p.m. on the 26th.",,status,,2017-09-11 10:55:19,3,0,1
527750833927938_1410741785628834,MHS SOCCER TEAM WON THE TITAN TOURNAMENT.  FIRST TIME FOR MHS!  GO INDIANS!!,Photos from USD 383: Manhattan High School's post,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/1410741678962178/?type=3,2017-09-11 10:47:50,30,0,3
527750833927938_1408296909206655,MHS - STUDENTS REMEMBER TO PICK UP YOUR ACTIVITY TICKETS FOR THE FOOTBALL GAME TONIGHT.  IF YOU NEED TO PURCHASE AN ACTIVITY TICKET SEE MRS. JAYMES IN THE MAIN OFFICE.,,status,,2017-09-08 09:38:00,1,1,2
527750833927938_1408283885874624,"The German program at MHS is hosting 8 students from Marburg, Germany between September 14 and 29.  Students will live with families and attend MHS.  They also will take excursions to Topeka (Brown vs Board of Education, Capitol Building), Abilene (Eisenhower Museum), Kansas City (Worlds of Fun), KSU and the Konza Prairie.  After their stay in Manhattan, they will travel to California for a few days before heading home to Marburg.",,status,,2017-09-08 09:14:34,15,0,0
527750833927938_1408271572542522,"MHS Sports Update:
Manhattan Freshmen Volleyball sweep Wamego 25-14, 25-16 and this moves them to 13-0 - - UNDEFEATED!  WAY TO GO MHS INDIANS!",,status,,2017-09-08 08:55:45,18,0,9
527750833927938_1407762295926783,The School Pride Store will be open at all Home Football Games.,,status,,2017-09-07 15:51:50,8,0,0
527750833927938_1407762012593478,"From Sara Rempel's Art Class:
Alison Allard is making a sculpture and creating a 3D funny illusion with her clay fee.",,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/1407761969260149/?type=3,2017-09-07 15:50:49,5,0,1
